20201223,徐汇,衡山路,复中路 近音乐学院，电梯，全天采光，税费详,895万,2室2厅 | 84.91平米 | 南 | 简装 | 低楼层(共11层) | 1986年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_fOy51LVoT_1.jpg.296x216.jpg
20201223,徐汇,衡山路,华强公寓 2室1厅 西,698万,2室1厅 | 64.76平米 | 西 | 精装 | 中楼层(共25层) | 1992年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_2HJCgye1i_1.jpg.296x216.jpg
20201223,徐汇,衡山路,高区景观可看浦东四件套，好改带露台，看房方便房主自荐,1100万,1室2厅 | 100.01平米 | 东 | 精装 | 高楼层(共13层)  | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_0DcBg7hnS_1.jpg.296x216.jpg
20201223,徐汇,衡山路,此房满5唯一，南北通户型， 诚意出售 近地铁房主自荐,565万,2室1厅 | 47.25平米 | 南 | 简装 | 中楼层(共6层) | 1978年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_1kgzJzR2a_1.jpg.296x216.jpg
20201223,徐汇,衡山路,高 安 路 9弄 ，一楼带大院子，,800万,2室1厅 | 68.02平米 | 南 | 精装 | 低楼层(共5层) | 1949年建 | 板楼,http://image1.ljcdn.com/110000-inspection/5fcc3a0b-2cff-484e-8acc-3c518bdc7a03_1000.jpg.296x216.jpg
20201223,徐汇,衡山路,售后公房 + 满五唯一 + 近地铁 +诚意出售,555万,2室0厅 | 45.71平米 | 南 | 毛坯 | 中楼层(共5层) | 1978年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_YpRwkKEzu_1.jpg.296x216.jpg
20201223,徐汇,衡山路,徐家汇公园+朝东电梯1房+6千租约+全明户型+赢在起跑线,550万,1室1厅 | 48.39平米 | 东 | 精装 | 32层 | 1992年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_a5lVOKerj_1.jpg.296x216.jpg
20201223,徐汇,衡山路,复兴中路1248弄 3室1厅 南,1580万,3室1厅 | 110.76平米 | 南 | 精装 | 中楼层(共4层) | 1948年建 | 暂无数据,http://image1.ljcdn.com/110000-inspection/pc1_BfI8I85G0_1.jpg.296x216.jpg
20201223,徐汇,衡山路,常熟路地铁口+满五不唯一+房东诚意出售+环境好房主自荐,550万,2室1厅 | 55.07平米 | 南 | 简装 | 高楼层(共6层) | 1982年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_2W1qfJa8V_1.jpg.296x216.jpg
20201223,徐汇,衡山路,泰安路22号 3室2厅 南,2400万,3室2厅 | 143平米 | 南 | 精装 | 中楼层(共6层)  | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_3dLQbZFCS_1.jpg.296x216.jpg
20201223,徐汇,衡山路,衡山路近高安路+售后公房满五唯一+高区景观房,1400万,3室1厅 | 112.09平米 | 西 | 简装 | 中楼层(共14层) | 1991年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_8dbsm7Mn8_1.jpg.296x216.jpg
20201223,徐汇,衡山路,五原路 金波小区 花园洋房 一房一厅,495万,1室1厅 | 40.5平米 | 西 | 精装 | 低楼层(共3层) | 1933年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_16z2raP6U_1.jpg.296x216.jpg
20201223,徐汇,衡山路,精装修+层高3.6米+品质小区,1480万,2室2厅 | 118.9平米 | 西南 | 精装 | 低楼层(共29层) | 2000年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_TJGrTo6OL_1.jpg.296x216.jpg
20201223,徐汇,衡山路,淮海中路1590弄 2室1厅 南,1000万,2室1厅 | 50平米 | 南 | 其他 | 低楼层(共1层) | 2003年建 | 暂无数据,http://image1.ljcdn.com/110000-inspection/pc1_cEnnt0Dz4_1.jpg.296x216.jpg
20201223,徐汇,衡山路,淮海路+售后公房+满五唯一+近地铁+我有钥匙，随时约看,1500万,2室1厅 | 103.86平米 | 南 | 简装 | 低楼层(共3层)  | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_tVXX3d36A_1.jpg.296x216.jpg
20201223,徐汇,衡山路,淮海大楼 1室1厅 南,450万,1室1厅 | 37.63平米 | 南 | 精装 | 中楼层(共8层) | 1949年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_TjjlVtJdm_1.jpg.296x216.jpg
20201223,徐汇,衡山路,电梯房+税费少+适合各年龄客户交通便捷环境好,588万,2室0厅 | 63.2平米 | 东 南 | 简装 | 中楼层(共11层) | 1986年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_1vwzgro8x_1.jpg.296x216.jpg
20201223,徐汇,衡山路,高层电梯房，售后公房，满五唯一，近地铁,750万,2室1厅 | 74.53平米 | 南 | 精装 | 中楼层(共32层) | 1991年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/a92b9408-e0f7-47b8-b28e-a376f5ca75f9_1000.jpg.296x216.jpg
20201223,徐汇,衡山路,乌中的小区 全明两房 有钥匙看房方便,640万,2室1厅 | 62.78平米 | 西 | 精装 | 中楼层(共32层) | 1991年建 | 塔楼,http://image1.ljcdn.com/310000-inspection/prod-55079c2a-6c40-4a48-ad99-78126eb8cd79.jpg.296x216.jpg
20201223,徐汇,衡山路,建国西路宛平路，高层景观房边套全明，精装修！可自住房主自荐,600万,2室1厅 | 60.77平米 | 西南 | 精装 | 高楼层(共7层) | 1980年建 | 板楼,http://image1.ljcdn.com/310000-inspection/test-732d23fd-14b9-4ee7-9384-c0ad24229121.png.296x216.jpg
20201223,徐汇,衡山路,长乐路乌鲁木齐中路，沿街老公寓,900万,1室2厅 | 70.04平米 | 南 | 精装 | 低楼层(共3层) | 1993年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-0e9b4524-56e2-44f5-97eb-d20bd8cb426f.jpg.296x216.jpg
20201223,徐汇,衡山路,湖南路4弄+朝南2房+全明户型+视野采光很好+楼层好房主自荐,560万,2室1厅 | 45.71平米 | 南 | 精装 | 中楼层(共6层) | 1978年建 | 板楼,http://image1.ljcdn.com/310000-inspection/a81d327c-1db4-4d9e-a271-7f62d7ad7fbe_1000.jpg.296x216.jpg
20201223,徐汇,衡山路,衡复历史保护区，武康路湖南路板块安静优雅,550万,2室1厅 | 39平米 | 东 北 | 精装 | 低楼层(共4层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_nYDEs2IZT_1.jpg.296x216.jpg
20201223,徐汇,衡山路,淮海中路1270弄， 少有产权房，两房，满五年唯一。,586万,2室1厅 | 55.07平米 | 南 | 简装 | 高楼层(共6层) | 1982年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/d986cffd-5b97-45ac-8aae-e73cc53fd274_1000.jpg.296x216.jpg
20201223,徐汇,衡山路,公安大楼(徐汇) 1室1厅 南,540万,1室1厅 | 46.75平米 | 南 | 精装 | 32层  | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_hH9RdRjJQ_1.jpg.296x216.jpg
20201223,徐汇,衡山路,衡山路吴兴路口，徐家汇公园旁，一梯三户房主自荐,810万,2室1厅 | 65.96平米 | 南 | 简装 | 低楼层(共1层) | 1981年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_FvK4lA8gz_1.jpg.296x216.jpg
20201223,徐汇,衡山路,武康路280弄+精装修+高区+朝南,370万,1室1厅 | 35.27平米 | 南 | 精装 | 中楼层(共6层) | 1981年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_88ar8kiIe_1.jpg.296x216.jpg
