20201223,奉贤,南桥,户型格局好，楼层好。社区服务设施集中。,208万,2室2厅 | 95.93平米 | 南 | 毛坯 | 中楼层(共6层) | 2010年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_KQwJiUq8l_1.jpg.296x216.jpg
20201223,奉贤,南桥,南桥新城，带阁楼，大两房，婚房装修，欢迎咨询房主自荐,210万,2室2厅 | 103.82平米 | 南 北 | 精装 | 高楼层(共6层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Rrpn3dP2E.jpg.296x216.jpg
20201223,奉贤,南桥,次新房 飞机户型 视野开阔景观房 环境优美 配套齐全新上,408万,3室2厅 | 132.21平米 | 南 | 精装 | 高楼层(共18层) | 2013年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_fXHBlJNXl_1.jpg.296x216.jpg
20201223,奉贤,南桥,宝龙五号线老街大三房，坐着摇椅轻轻唱~一个字”爽“新上,360万,3室2厅 | 115.6平米 | 南 | 简装 | 低楼层(共6层) | 2004年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_VjM9LNrBa_1.jpg.296x216.jpg
20201223,奉贤,南桥,店长推荐：阳光天井，独门独户小两房，委托钥匙房新上,120万,2室1厅 | 51.09平米 | 南 北 | 简装 | 低楼层(共5层)  | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_KIOd2tlGD_1.jpg.296x216.jpg
20201223,奉贤,南桥,满五唯一，出行方便，楼层好，配套齐全，看房方便新上,156万,2室2厅 | 82.94平米 | 南 | 简装 | 低楼层(共6层) | 1994年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_FxPECu9Px_1.jpg.296x216.jpg
20201223,奉贤,南桥,此房为中间楼层，南北房，采光通风性好，满五唯一新上,145万,3室1厅 | 79.43平米 | 南 | 简装 | 中楼层(共6层) | 1989年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_NxaAht3RR_1.jpg.296x216.jpg
20201223,奉贤,南桥,刚需推荐，好楼层，地铁800米，满五唯一，可普宅新上,258万,2室2厅 | 97.09平米 | 南 | 简装 | 中楼层(共6层) | 2003年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_XucovOH1y_1.jpg.296x216.jpg
20201223,奉贤,南桥,户型方正 采光通风效果好，双阳台 双飘窗 居住空间新上,320万,3室1厅 | 114.47平米 | 南 | 精装 | 高楼层(共6层) | 2011年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_1N0vz31tE_1.jpg.296x216.jpg
20201223,奉贤,南桥,贝港花苑 4室2厅 南新上,338万,4室2厅 | 130.1平米 | 南 | 精装 | 低楼层(共6层) | 2001年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_fkowTlKZu.jpg.296x216.jpg
