20201223,松江,泗泾,满5v1 好户型 南北通透 方便看房 业主自住 店长推荐！,325万,3室2厅 | 89.04平米 | 南 北 | 精装 | 低楼层(共11层) | 2010年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_dPNa8KzsO_1.jpg.296x216.jpg
20201223,松江,泗泾,西南名苑149平方正三房，今年从新装修40万满五唯一房主自荐,519万,3室2厅 | 149.47平米 | 南 | 精装 | 高楼层(共15层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_tL6KRVapy_1.jpg.296x216.jpg
20201223,松江,泗泾,西南名苑、方正三室客厅朝南面积大，业主诚意出售,502万,3室2厅 | 149.47平米 | 南 北 | 精装 | 中楼层(共15层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_UfEaq9eQs_1.jpg.296x216.jpg
20201223,松江,泗泾,同润G2户型，得房率高，位置无遮挡，24平额外储藏室,298万,3室2厅 | 89.26平米 | 南 | 简装 | 低楼层(共18层) | 2011年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_NoG1uzU1Z_1.jpg.296x216.jpg
20201223,松江,泗泾,近地铁，环境好，教育资源好，南北通房主自荐,400万,3室2厅 | 95.98平米 | 南 | 精装 | 低楼层(共17层) | 2015年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_aDBRqhJHV_1.jpg.296x216.jpg
20201223,松江,泗泾,近九号线佘山地铁站+泗泾地铁站+精装修+小区环境好新上,245万,2室1厅 | 76.4平米 | 南 北 | 精装 | 低楼层(共18层) | 2013年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_cq0MIlMwm_1.jpg.296x216.jpg
20201223,松江,泗泾,顶楼复式 南北通，户型方正，小区位置好，全明户型,455万,3室2厅 | 118.62平米 | 南 | 精装 | 高楼层(共5层) | 2010年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_tichcgLaw_1.jpg.296x216.jpg
20201223,松江,泗泾,米兰诺贵都 2室2厅 南,365万,2室2厅 | 89.9平米 | 南 | 精装 | 中楼层(共19层) | 2013年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_FEy60rmpx_1.jpg.296x216.jpg
20201223,松江,泗泾,两房朝南格局，南北通户型，楼层好，居住舒适,240万,2室1厅 | 72.44平米 | 南 北 | 精装 | 高楼层(共16层) | 2012年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_ObDSrRc72_1.jpg.296x216.jpg
20201223,松江,泗泾,新凯城银杏苑 2室1厅 南,245万,2室1厅 | 72.44平米 | 南 | 精装 | 低楼层(共16层) | 2012年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_drN6Svu1D_1.jpg.296x216.jpg
20201223,松江,泗泾,两房朝南，客厅朝南，采光足，独立阳台，交通便.新上,220万,2室1厅 | 72.82平米 | 西 东 | 毛坯 | 低楼层(共13层) | 2012年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_vpwU7J2Pw_1.jpg.296x216.jpg
20201223,松江,泗泾,二期大两房两厅一卫，采光好，位置安静，可做阁楼,252万,2室2厅 | 76.77平米 | 南 | 毛坯 | 高楼层(共6层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_EI9prlLzn_1.jpg.296x216.jpg
20201223,松江,泗泾,两房朝南，客厅朝南，采光足，独立阳台，交通便,217万,2室1厅 | 70.67平米 | 南 | 毛坯 | 低楼层(共18层) | 2012年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_KYvAPA96g_1.jpg.296x216.jpg
20201223,松江,泗泾,景观位置楼层好 边套全明户型采光佳 产权清晰满五唯一,216万,2室1厅 | 69.38平米 | 南 北 | 毛坯 | 高楼层(共13层) | 2011年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_t6DUDElI1_1.jpg.296x216.jpg
20201223,松江,泗泾,金港花园二期电梯三房、采光好业主诚意出售，看房方便,455万,3室1厅 | 140.29平米 | 南 | 精装 | 低楼层(共11层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_NZH243fWL_1.jpg.296x216.jpg
20201223,松江,泗泾,满五唯一 中间楼层 户型方正  位置好 精装带地暖房主自荐,382万,2室2厅 | 109.22平米 | 南 | 精装 | 中楼层(共5层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_bjR73icHt_1.jpg.296x216.jpg
20201223,松江,泗泾,近9号线+门口公交+有装修+有钥匙房主自荐,220万,2室1厅 | 71.7平米 | 南 | 精装 | 低楼层(共18层) | 2013年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_QkNRgiqhi_1.jpg.296x216.jpg
20201223,松江,泗泾,精装大三房，带阁楼，有车位，南临河位置。采光视野好新上,486万,3室2厅 | 117.8平米 | 南 | 精装 | 高楼层(共9层) | 2014年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_4sLn9WpQq_1.jpg.296x216.jpg
20201223,松江,泗泾,泗泾站800米，民用民水带阁楼扩展面积多，诚心价可谈房主自荐,233万,3室1厅 | 59.03平米 | 东 西 | 简装 | 高楼层(共4层) | 2005年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-36cb8266-dbad-4ea9-9d90-95ce983a3ea8.jpg.296x216.jpg
20201223,松江,泗泾,一期好位置，一手动迁，满五唯一 精装可拎包入住,285万,2室2厅 | 78.68平米 | 南 北 | 精装 | 低楼层(共6层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_iXwslfMrO_1.jpg.296x216.jpg
20201223,松江,泗泾,近地铁，楼层好，满两年，业主诚意卖,410万,3室2厅 | 86.49平米 | 南 | 精装 | 高楼层(共11层) | 2016年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_JBxsH7YJl_1.jpg.296x216.jpg
20201223,松江,泗泾,满五唯一 免个税 楼层好 采光好 花园位置安静不对电梯房主自荐,320万,3室2厅 | 87.46平米 | 南 | 精装 | 中楼层(共18层) | 2010年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_dve0t1Q16_1.jpg.296x216.jpg
20201223,松江,泗泾,南花园临河+增值税少+靠9号线+独栋加州风格,1540万,4室3厅 | 525.45平米 | 南 | 毛坯 | 2层 | 2006年建 | 板楼 | 独栋别墅,http://image1.ljcdn.com/110000-inspection/pc1_uJjlXWLzR_1.jpg.296x216.jpg
20201223,松江,泗泾,全新装修，从未入住，户型方正，采光好,2050万,4室2厅 | 494平米 | 南 | 精装 | 2层 | 2014年建 | 板楼 | 独栋别墅,http://image1.ljcdn.com/110000-inspection/pc1_9GcU9o9Iv_1.jpg.296x216.jpg
20201223,松江,泗泾,佘山地铁独栋花园别墅 满五年 业主诚意出售,1500万,5室3厅 | 406平米 | 南 | 毛坯 | 2层 | 2005年建 | 板楼 | 独栋别墅,http://image1.ljcdn.com/110000-inspection/pc1_KsRX9Z7j6_1.jpg.296x216.jpg
20201223,松江,泗泾,满两年，美墅，地下两层地上三层大联排别墅房主自荐,950万,4室2厅 | 166.73平米 | 南 | 毛坯 | 低楼层(共3层)  | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_MCUobPeYk_1.jpg.296x216.jpg
