20201223,松江,新桥,万宇2房 满五唯一  业主诚意出售,253万,2室2厅 | 85.02平米 | 南 | 简装 | 低楼层(共18层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_HwdJOvJh4_1.jpg.296x216.jpg
20201223,松江,新桥,满五唯一。南北户型，楼层好，房子采光效果佳,205万,2室1厅 | 73.7平米 | 南 | 精装 | 低楼层(共18层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_bgPLFkYEu_1.jpg.296x216.jpg
20201223,松江,新桥,总价低，得房率高、生配套齐全、税费少房主自荐,186万,1室1厅 | 64.86平米 | 南 | 精装 | 低楼层(共18层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_gqJrcmw7v_1.jpg.296x216.jpg
20201223,松江,新桥,温馨一室，喜欢来盘，看中可谈，欢迎来电咨询,154万,2室1厅 | 44平米 | 南 | 精装 | 高楼层(共14层) | 2011年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_gdL9QQOVz_1.jpg.296x216.jpg
20201223,松江,新桥,丨沿河景观丨户型好丨两房两厅丨看房方便丨看房找我丨,273万,2室2厅 | 86平米 | 南 | 精装 | 中楼层(共18层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_pu89r4tgo_1.jpg.296x216.jpg
20201223,松江,新桥,此房居家装修，可直接拎包入住，是2房2卫的,252万,2室2厅 | 102.7平米 | 南 | 精装 | 中楼层(共18层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_STFnVquxP_1.jpg.296x216.jpg
20201223,松江,新桥,中低楼层，新装修，户型经典，业主诚意出售,132万,1室1厅 | 52.95平米 | 南 | 精装 | 低楼层(共6层) | 2004年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_QYwpnBYzn_1.jpg.296x216.jpg
20201223,松江,新桥,婚房精装修南北通两房，大窗户采光好,198万,2室2厅 | 74.09平米 | 南 | 精装 | 低楼层(共16层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_t0dSEgdl7_1.jpg.296x216.jpg
20201223,松江,新桥,丨沿河景观丨户型好丨诚意出售丨看房方便丨两房两厅丨,268万,2室2厅 | 85.17平米 | 南 北 | 精装 | 低楼层(共18层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_gpMGyc9zl_1.jpg.296x216.jpg
20201223,松江,新桥,精装修，华丽风格，拎包入住，南北无遮挡，诚意出售,182万,2室2厅 | 90.93平米 | 南 | 精装 | 高楼层(共6层) | 2008年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_zrOnwzJrb_1.jpg.296x216.jpg
