20201223,杨浦,东外滩,楼层好，靠黄浦江，交通便利，看房方便，诚意出售,750万,3室2厅 | 121平米 | 南 | 精装 | 中楼层(共24层) | 1997年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_F9q3hLppE_1.jpg.296x216.jpg
20201223,杨浦,东外滩,满五年唯一，税费少 拎包入住 业主诚意出售房主自荐,245万,1室1厅 | 34.39平米 | 南 | 简装 | 高楼层(共7层) | 1989年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_oUk2mPPkh.jpg.296x216.jpg
20201223,杨浦,东外滩,内环内  滨江板块 边套全明户型  诚心出售,350万,2室1厅 | 55.24平米 | 南 | 简装 | 中楼层(共7层) | 1987年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_lGDqD4xq4_2.jpg.296x216.jpg
20201223,杨浦,东外滩,满五年唯一，精装修南北通风~采光充足！可以实地体验房主自荐,375万,2室1厅 | 53.19平米 | 南 北 | 精装 | 7层 | 1992年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Ds6FKk3D9_2.jpg.296x216.jpg
20201223,杨浦,东外滩,此房是商品房 满五唯一 税费少,572万,3室1厅 | 90.37平米 | 南 | 简装 | 中楼层(共22层) | 1990年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_OrDUF5IoD.jpg.296x216.jpg
20201223,杨浦,东外滩,内环内  一楼无挡  双轨地铁  江浦公园 诚意出售,270万,1室1厅 | 37.7平米 | 南 | 简装 | 低楼层(共7层) | 1987年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_70glogNLK.jpg.296x216.jpg
20201223,杨浦,东外滩,高区景观房，视野无遮挡采光好~满五年唯一税费少,588万,2室2厅 | 95平米 | 西南 | 简装 | 高楼层(共24层)  | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_kuS0Ha309_2.jpg.296x216.jpg
20201223,杨浦,东外滩,满五唯一齐yi，全明户型，双轨交汇,300万,1室1厅 | 42.5平米 | 南 | 简装 | 高楼层(共7层) | 1987年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_S42yMOiLh.jpg.296x216.jpg
20201223,杨浦,东外滩,小区醉好的位置，高区视野开阔，南北通透，满五唯一。,1220万,3室2厅 | 131.78平米 | 南 北 | 精装 | 高楼层(共17层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_b6wuXLtJ4_1.jpg.296x216.jpg
20201223,杨浦,东外滩,内环内滨江板块，百联滨江旁电梯三房，高区视野无遮挡房主自荐,730万,3室2厅 | 118.18平米 | 东 北 | 简装 | 中楼层(共27层) | 2000年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_kYHgrLPyo.jpg.296x216.jpg
20201223,杨浦,东外滩,内环内，黄浦江边，近地铁，渔人码头旁房主自荐,750万,2室2厅 | 96.59平米 | 南 | 精装 | 低楼层(共7层) | 1999年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Ij5HQlbkB_2.jpg.296x216.jpg
20201223,杨浦,东外滩,杨浦滨江，标准大两房，全明格局 业主诚意出售,700万,2室2厅 | 102.66平米 | 南 | 精装 | 低楼层(共23层) | 2003年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_4vtjuJptp.jpg.296x216.jpg
20201223,杨浦,东外滩,超大花园，性价高，内环内，板式户型，得房率高,960万,3室2厅 | 132.59平米 | 南 | 简装 | 低楼层(共6层) | 2002年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_qHDquOguN_1.jpg.296x216.jpg
20201223,杨浦,东外滩,内环里面两房，得房率高，视野和采光好，交通方便。,535万,2室1厅 | 84.2平米 | 南 北 | 精装 | 高楼层(共7层) | 1996年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-ab0fc156-480c-4a98-8157-c26a19a76b58.jpg.296x216.jpg
20201223,杨浦,东外滩,渔人码头黄浦江边，全明户型，视野宽阔，采光充足。,840万,2室2厅 | 110.57平米 | 东 南 | 精装 | 低楼层(共21层) | 2000年建 | 塔楼,http://image1.ljcdn.com/310000-inspection/prod-dc0def81-f3ef-44b1-8a44-71df38d1cbe5.jpg.296x216.jpg
20201223,杨浦,东外滩,内环内 滨江板块 中间楼层 采光视野无遮挡房主自荐,238万,1室1厅 | 39.3平米 | 南 | 简装 | 中楼层(共7层) | 1988年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_CZv9bMpWK.jpg.296x216.jpg
20201223,杨浦,东外滩,江浦路761号 1室1厅 南,267万,1室1厅 | 38.25平米 | 南 | 毛坯 | 中楼层(共7层) | 1987年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_lOz7h93q0_1.jpg.296x216.jpg
20201223,杨浦,东外滩,眉州路100弄 1室1厅 南,270万,1室1厅 | 39.03平米 | 南 | 精装 | 中楼层(共5层) | 1991年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Cfleaf6Z1.jpg.296x216.jpg
20201223,杨浦,东外滩,双南户型，采光无遮挡，户型方正，东外滩，小两房。房主自荐,390万,2室1厅 | 60.52平米 | 南 | 精装 | 高楼层(共7层) | 1987年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_J40nGBuLq_1.jpg.296x216.jpg
20201223,杨浦,东外滩,新出电梯三房，前后不靠马路，2年前精装修拎包入住,980万,3室2厅 | 114.81平米 | 南 北 | 精装 | 高楼层(共11层) | 2000年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_78Yt9yFXe_1.jpg.296x216.jpg
20201223,杨浦,东外滩,杨浦滨江双南风景房，业主诚意出售，好房子房主自荐,770万,2室2厅 | 102.66平米 | 南 | 简装 | 中楼层(共23层) | 2003年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_Tl96HOfaf.jpg.296x216.jpg
20201223,杨浦,东外滩,靠黄浦江，18号地铁口，低总价，诚意出售。,580万,2室2厅 | 90.82平米 | 南 | 精装 | 低楼层(共24层) | 1997年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_7dHONT08F.jpg.296x216.jpg
20201223,杨浦,东外滩,锦杨苑 2室2厅 西南 南,650万,2室2厅 | 105.15平米 | 西南 南 | 精装 | 低楼层(共23层) | 2000年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_sgY7kU2Dy_2.jpg.296x216.jpg
20201223,杨浦,东外滩,荣丰一期 精致一室一厅 不临马路 低总价环境好,320万,1室1厅 | 52.38平米 | 南 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_9V6UG2T3F.jpg.296x216.jpg
20201223,杨浦,东外滩,内环双规交通，学有所成，四楼小户型，看房方便房主自荐,420万,2室1厅 | 61.17平米 | 西南 | 简装 | 中楼层(共6层) | 1997年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_vGv51RD9O.jpg.296x216.jpg
