20201223,宝山,上大,地铁口小区 中楼层视野采光佳 一手动迁 无增值税房主自荐,410万,3室1厅 | 82平米 | 南 北 | 简装 | 低楼层(共18层) | 2016年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_dHFCABVRl_1.jpg.296x216.jpg
20201223,宝山,上大,满五唯一 飞机户型 楼层好 视野宽 采光充足 配套齐全房主自荐,685万,3室2厅 | 125.04平米 | 南 北 | 精装 | 中楼层(共9层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_pWADMsfC9_1.jpg.296x216.jpg
20201223,宝山,上大,经纬三期+近地铁+商场旁+环境优美+品质一房+视野开阔新上,430万,1室1厅 | 64.04平米 | 南 北 | 精装 | 高楼层(共14层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_KtCeNVSUf_1.jpg.296x216.jpg
20201223,宝山,上大,一手动迁次新房，税费少，地铁好房房主自荐,280万,1室1厅 | 56.56平米 | 南 | 简装 | 低楼层(共18层) | 2016年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_62hPiWxpY_1.jpg.296x216.jpg
20201223,宝山,上大,稀有小户型，低总价，满五税费少房主自荐,232万,1室2厅 | 61.15平米 | 南 | 毛坯 | 低楼层(共24层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_WFGShWxx2_1.jpg.296x216.jpg
20201223,宝山,上大,小户型一房，地铁双轨交通，视野开阔，采光充足房主自荐,225万,1室1厅 | 46.39平米 | 南 北 | 毛坯 | 高楼层(共6层) | 2008年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_QUHdT8EK4_1.jpg.296x216.jpg
20201223,宝山,上大,祁连二村 1室1厅 南房主自荐,233万,1室1厅 | 46.63平米 | 南 | 简装 | 中楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_w2fOJjqFv_1.jpg.296x216.jpg
20201223,宝山,上大,此房满五无增值税，中间楼层，全明户型，户型方正,289万,1室1厅 | 58.33平米 | 南 北 | 简装 | 中楼层(共6层) | 2008年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_PR54a8L6s_1.jpg.296x216.jpg
20201223,宝山,上大,金地艺境(宝山) 2室1厅 南新上,420万,2室1厅 | 71.91平米 | 南 | 精装 | 高楼层(共33层) | 2012年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_FWEsVMGlw_1.jpg.296x216.jpg
20201223,宝山,上大,顶复买一层带一层、地铁口、超大露台、税费少,460万,2室1厅 | 88.85平米 | 南 | 简装 | 高楼层(共6层) | 2002年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_zLSrqHH12_1.jpg.296x216.jpg
20201223,宝山,上大,好房，南北通大三房，楼层不高，动静分离， 两条地铁房主自荐,489万,3室2厅 | 116.2平米 | 南 北 | 简装 | 低楼层(共6层) | 2003年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_QOxpCoSeD_1.jpg.296x216.jpg
20201223,宝山,上大,满五唯一，无增值税无个税 电梯次顶楼 业主诚意出售房主自荐,580万,4室2厅 | 153.76平米 | 南 北 | 简装 | 高楼层(共12层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_AECjSzqbG_1.jpg.296x216.jpg
20201223,宝山,上大,一手动迁税费少  电梯房南北两房两卫  双阳台带大露台房主自荐,469万,2室2厅 | 103平米 | 北 南 | 简装 | 低楼层(共11层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_0E6iXgAr6_1.jpg.296x216.jpg
20201223,宝山,上大,04年小区大三房，有花园，配套成熟近地铁房主自荐,580万,3室2厅 | 116.62平米 | 南 | 简装 | 低楼层(共6层) | 2004年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_zzY3QbnaT_1.jpg.296x216.jpg
20201223,宝山,上大,顶楼复式，采光充足，通风好，楼上有阳光房主自荐,620万,4室2厅 | 139.71平米 | 南 | 简装 | 高楼层(共6层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_che1KdlNv_1.jpg.296x216.jpg
20201223,宝山,上大,满五唯一，客厅和卧室双通透，看房随时约房主自荐,572万,3室2厅 | 130.76平米 | 南 北 | 精装 | 高楼层(共14层) | 2008年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_VK0cEmapn_1.jpg.296x216.jpg
20201223,宝山,上大,满五唯一，精装修，大面积花园和地下室房主自荐,800万,4室2厅 | 160.42平米 | 南 | 精装 | 低楼层(共6层) | 2012年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_qffvw7Ov1_1.jpg.296x216.jpg
20201223,宝山,上大,（7号线）（景观房）（中高区）（满五年）（精装修）房主自荐,789万,3室2厅 | 131.36平米 | 南 北 | 精装 | 中楼层(共14层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_OJ9fVQHIB_1.jpg.296x216.jpg
20201223,宝山,上大,高层风景房，南北直通大三房，小区中间位置房主自荐,680万,3室2厅 | 142.1平米 | 南 北 | 简装 | 低楼层(共16层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_p6XxT9IIL_1.jpg.296x216.jpg
20201223,宝山,上大,飞机全明户型，上大后花园，双规交，准电梯房房主自荐,460万,3室2厅 | 101.39平米 | 南 | 精装 | 高楼层(共6层) | 2008年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_eqpHhCv9s_1.jpg.296x216.jpg
20201223,宝山,上大,高楼层视野好，满五唯一精装修40w可含家具家电房主自荐,470万,3室2厅 | 127.66平米 | 南 北 | 精装 | 高楼层(共31层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_h9yQIfvKm_1.jpg.296x216.jpg
20201223,宝山,上大,别致户型，动静分区，诚意售房，配套完善，交通便利房主自荐,548万,3室2厅 | 116.59平米 | 南 北 | 精装 | 高楼层(共6层) | 2001年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_U6P2SqupG_1.jpg.296x216.jpg
20201223,宝山,上大,40万装修，保养极好！动静分离，采光充足，近地铁房主自荐,660万,3室2厅 | 125平米 | 南 | 精装 | 高楼层(共18层) | 2017年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-90d8ba58-4cea-4406-a331-820785ca415e.jpg.296x216.jpg
20201223,宝山,上大,锦龙苑 双南两房 全明户型 诚意出售房主自荐,375万,2室1厅 | 76.22平米 | 南 | 简装 | 高楼层(共6层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_W5CrvdkgX_1.jpg.296x216.jpg
20201223,宝山,上大,15号线地铁口，电梯好房，配套齐全，满五唯一，税少！,420万,2室2厅 | 86.68平米 | 南 北 | 精装 | 中楼层(共11层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_ZWAxvcD5L_1.jpg.296x216.jpg
20201223,宝山,上大,当代两房朝南，客厅朝东，清晨7点就能沐浴第1缕阳光房主自荐,465万,2室2厅 | 91.8平米 | 东南 | 简装 | 低楼层(共6层) | 2003年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_1Xt8ftRtW_1.jpg.296x216.jpg
20201223,宝山,上大,前排景观区 ~高层（开阔双阳台）精装房~视野好,545万,2室2厅 | 95.58平米 | 南 北 | 精装 | 中楼层(共18层) | 2008年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_b9LT6dsAk_1.jpg.296x216.jpg
20201223,宝山,上大,2/3的满五唯一，带花园无遮挡,品质小区，看房有钥匙房主自荐,498万,2室2厅 | 92.86平米 | 南 | 精装 | 低楼层(共6层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_laG1zx7b4_1.jpg.296x216.jpg
20201223,宝山,上大,上大阳光乾静园 4室2厅 南房主自荐,568万,4室2厅 | 110.89平米 | 南 | 简装 | 高楼层(共6层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_QDamn8HF7_1.jpg.296x216.jpg
20201223,宝山,上大,锦秋后排多层住宅，低层双南两房，满五1/3唯一，诚售房主自荐,450万,2室2厅 | 95.84平米 | 南 | 简装 | 低楼层(共6层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_r3ycmCvp0_1.jpg.296x216.jpg
20201223,宝山,上大,双轨道双南户型 动迁房税收低 中高区景观房 看房方便房主自荐,350万,2室1厅 | 70平米 | 南 | 简装 | 低楼层(共18层) | 2016年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_bh44ZBhh2_1.jpg.296x216.jpg
20201223,宝山,上大,中间楼层，跃式大三房，满五年，楼层佳房主自荐,600万,3室2厅 | 123.7平米 | 南 北 | 精装 | 中楼层(共6层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_rIHKaDpx0_1.jpg.296x216.jpg
20201223,宝山,上大,一期大平层，配套街，菜市场，公交站，地铁口房主自荐,880万,4室2厅 | 160.57平米 | 南 北 | 精装 | 中楼层(共11层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Uw4tnDqPG_1.jpg.296x216.jpg
20201223,宝山,上大,近7号线 （南陈路站）满五年唯一 大三房 三星绿化小区房主自荐,685万,3室2厅 | 122平米 | 南 | 精装 | 中楼层(共13层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_f4Do0JVnl_1.jpg.296x216.jpg
20201223,宝山,上大,近地铁、带大露台，精装南北直通、全明户型，税费少房主自荐,599万,5室3厅 | 122.7平米 | 南 | 精装 | 高楼层(共6层) | 2003年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Jhx0nHkso_1.jpg.296x216.jpg
20201223,宝山,上大,错层近地铁 别墅体验，动静分区三代居住  花园位置房主自荐,630万,3室2厅 | 143.25平米 | 南 北 | 简装 | 中楼层(共6层) | 2002年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_oATKwjPrt_1.jpg.296x216.jpg
20201223,宝山,上大,南北通透格局，近地铁的大三房，带车库,688万,3室2厅 | 132.77平米 | 南 北 | 精装 | 中楼层(共5层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_lQDCZVZjt_1.jpg.296x216.jpg
20201223,宝山,上大,三开间朝南 中楼层大三房 小区罕见户型 满五唯一房主自荐,738万,3室2厅 | 130.65平米 | 南 | 精装 | 中楼层(共12层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_kgrvbKg0E_1.jpg.296x216.jpg
20201223,宝山,上大,双地铁口的空中别墅，买一层得两层，公园旁税费少房主自荐,688万,5室3厅 | 119平米 | 南 北 | 精装 | 高楼层(共6层) | 2010年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_3F4FXuj5c_1.jpg.296x216.jpg
20201223,宝山,上大,大两房带精装地下一层，大空间，低单价，采光不遮挡房主自荐,765万,6室2厅 | 194平米 | 南 北 | 精装 | 低楼层(共14层) | 2015年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_q6Axkw3HM_1.jpg.296x216.jpg
20201223,宝山,上大,一梯两户 底楼带地下室 采光充足 南北大两房 看房方便房主自荐,485万,2室1厅 | 123.65平米 | 南 | 精装 | 低楼层(共5层) | 2018年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_k76mNmsXi_1.jpg.296x216.jpg
20201223,宝山,上大,高楼层大三房满五唯一税费少，精装修无遮挡，采光好房主自荐,560万,3室2厅 | 120.09平米 | 南 | 精装 | 中楼层(共32层) | 2012年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_n1XqhFHW2_1.jpg.296x216.jpg
20201223,宝山,上大,阳光水岸家园 新上满五年房源 景观位置 诚意出售房主自荐,830万,3室2厅 | 159.47平米 | 南 北 | 简装 | 中楼层(共11层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_dzajeJhLW_1.jpg.296x216.jpg
20201223,宝山,上大,二手买进税费少  精装修  拎包入住房主自荐,565万,2室2厅 | 86.43平米 | 南 | 精装 | 中楼层(共14层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_qdQ4FXp37_1.jpg.296x216.jpg
20201223,宝山,上大,祁连欣苑电梯复式 业主诚心出售房主自荐,520万,2室2厅 | 116.86平米 | 南 | 简装 | 高楼层(共8层) | 2008年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_cvetyMl1p_1.jpg.296x216.jpg
20201223,宝山,上大,得房率高，户型正气，位置好，业主诚意出售房主自荐,608万,3室2厅 | 125.41平米 | 南 北 | 精装 | 低楼层(共6层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_gJrMiHUo8_1.jpg.296x216.jpg
20201223,宝山,上大,小区前排南北通精装两房中间楼层房主自荐,540万,2室2厅 | 94.66平米 | 南 北 | 精装 | 中楼层(共14层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_NRAGdBVA7_1.jpg.296x216.jpg
20201223,宝山,上大,新上边套，洋房带地下室，前后无遮挡，看房方便房主自荐,785万,4室2厅 | 167.18平米 | 南 | 精装 | 低楼层(共6层) | 2012年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_VY7GO9qaM_1.jpg.296x216.jpg
20201223,宝山,上大,诚意出售，锦秋少有两卫方正户型，满五唯一房主自荐,575万,3室2厅 | 107.09平米 | 南 北 | 精装 | 高楼层(共16层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_lmytGAB5f_1.jpg.296x216.jpg
20201223,宝山,上大,小区前排，视野佳，位置好，户型罕见全南三房有车位房主自荐,738万,3室2厅 | 133.24平米 | 南 | 简装 | 中楼层(共13层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_KthL2zTPS_1.jpg.296x216.jpg
20201223,宝山,上大,经纬三期复式，位置，带地下室正对小区湖景，精装修房主自荐,1380万,5室3厅 | 347平米 | 南 | 精装 | 低楼层(共17层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_EQpxSk6Q7_1.jpg.296x216.jpg
20201223,宝山,上大,乾清园 七号线 空中别墅 配套成熟房主自荐,698万,4室2厅 | 155.41平米 | 南 | 简装 | 高楼层(共6层) | 2002年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_aBdJsmn4C_1.jpg.296x216.jpg
20201223,宝山,上大,复式精装房、露台无违建、相当于两层、15号线丰翔路站房主自荐,619万,3室2厅 | 145.03平米 | 南 | 精装 | 高楼层(共6层) | 2004年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_s8Ig2X6qy_1.jpg.296x216.jpg
20201223,宝山,上大,当代新上三房，满五唯一，诚心出售，看房随时方便。房主自荐,670万,3室2厅 | 133.7平米 | 南 | 简装 | 低楼层(共6层) | 2003年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_d226F1J2C_1.jpg.296x216.jpg
20201223,宝山,上大,双南户型采光好，中间楼层，精装修,310万,2室2厅 | 83.6平米 | 南 | 简装 | 中楼层(共16层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_0ulTzA3U3_1.jpg.296x216.jpg
20201223,宝山,上大,空调带地暖精装修+业主诚意出售+小区位置好,428万,2室1厅 | 90.88平米 | 南 北 | 精装 | 高楼层(共6层) | 2003年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Itjab66pD_1.jpg.296x216.jpg
20201223,宝山,上大,满五唯一 视野采光好 精装修 交通便利房主自荐,360万,2室1厅 | 74平米 | 南 | 精装 | 高楼层(共6层) | 1998年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_6QBA7aefa_1.jpg.296x216.jpg
20201223,宝山,上大,双地铁，可换南北通户型，附带28平院子房主自荐,389.9万,2室1厅 | 76.71平米 | 南 | 简装 | 低楼层(共6层) | 1998年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_iYkGfJWbg_1.jpg.296x216.jpg
20201223,宝山,上大,满五唯一地下垫高不潮湿双轨交不靠马路采光棒精装修房主自荐,236万,1室1厅 | 44.6平米 | 南 | 简装 | 低楼层(共6层) | 2008年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_X5QjPhQKJ_1.jpg.296x216.jpg
20201223,宝山,上大,配套设施齐全，视野开阔。南北户型，交通便捷房主自荐,355万,2室1厅 | 70平米 | 南 | 简装 | 高楼层(共18层) | 2016年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_u4QIl3oSH_1.jpg.296x216.jpg
20201223,宝山,上大,电梯两房，户型方正，满五唯一，好房子房主自荐,427万,2室1厅 | 90.26平米 | 南 北 | 简装 | 中楼层(共8层) | 2008年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_peN0VFvDK_1.jpg.296x216.jpg
20201223,宝山,上大,满五，税费少，产权清晰，近地铁，交通方便，配套成熟房主自荐,270万,2室1厅 | 64.57平米 | 南 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_azAJx3lDJ_1.jpg.296x216.jpg
20201223,宝山,上大,中间楼层采光视野好，南北户型棒 一手动迁税费少,392万,2室2厅 | 80.49平米 | 南 | 简装 | 中楼层(共6层) | 2004年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_bLzmYuPNY_1.jpg.296x216.jpg
20201223,宝山,上大,中间楼层，户型方正，采光效果好,410万,2室2厅 | 87.54平米 | 南 北 | 简装 | 中楼层(共6层) | 2003年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_kly70ROFM_1.jpg.296x216.jpg
20201223,宝山,上大,学林苑精装顶楼复式， 格局好，视野开阔，采光充足。房主自荐,449万,2室2厅 | 102.17平米 | 南 | 精装 | 高楼层(共6层) | 2004年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_sZ9f3qEgQ_1.jpg.296x216.jpg
20201223,宝山,上大,2016年次新房，一手动迁，无增值税房主自荐,399万,3室1厅 | 80.7平米 | 南 | 毛坯 | 高楼层(共18层) | 2016年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_OeqMfRCGH_1.jpg.296x216.jpg
20201223,宝山,上大,采光很足，视野广阔，配套设施齐全，交通便利,460万,2室2厅 | 92.27平米 | 南 | 简装 | 高楼层(共6层) | 2004年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_hNTt9lJ3x_1.jpg.296x216.jpg
20201223,宝山,上大,南北通 近地铁 满五唯一 税费少 配套成熟房主自荐,290万,2室2厅 | 64.57平米 | 南 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_FrDRfipAd_1.jpg.296x216.jpg
20201223,宝山,上大,纯地铁口，满五唯一，三房2卫带大花园！房主自荐,525万,3室2厅 | 116.73平米 | 南 | 简装 | 低楼层(共9层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_YA8LPuDg2_1.jpg.296x216.jpg
20201223,宝山,上大,上大板块大三房 双地铁 满五唯一 诚心出售房主自荐,545万,3室2厅 | 102.23平米 | 南 北 | 精装 | 高楼层(共6层) | 2003年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_1xcOCFwhi_1.jpg.296x216.jpg
20201223,宝山,上大,户型正气，精装保养好，楼层位置佳房主自荐,628万,3室2厅 | 127.87平米 | 南 北 | 精装 | 中楼层(共6层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_yknAFmc0L_1.jpg.296x216.jpg
20201223,宝山,上大,双地铁，商场旁，满五年，双南带双花园，适合居家！房主自荐,328万,2室1厅 | 74.96平米 | 南 北 | 简装 | 低楼层(共6层) | 1994年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_AvjJqjMU6_1.jpg.296x216.jpg
20201223,宝山,上大,精装修顶楼复式带2个大露台 轨交旁 税费少 配套成熟,692万,4室1厅 | 148.81平米 | 南 | 精装 | 高楼层(共6层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_jSx1Opoi9_1.jpg.296x216.jpg
20201223,宝山,上大,楼层好视野佳采光充裕交通便利出行方便生活配套齐全。房主自荐,215万,1室1厅 | 40平米 | 南 | 精装 | 低楼层(共6层) | 1994年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_3COLQJFm0_1.jpg.296x216.jpg
20201223,宝山,上大,2003年商品房 15号线300米 全新小区 南北通,400万,2室2厅 | 84.21平米 | 南 | 简装 | 低楼层(共6层) | 2003年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_rZwPBX4Mf_1.jpg.296x216.jpg
20201223,宝山,上大,交通便利，配套设施齐全，采光好，视野开阔房主自荐,332万,2室1厅 | 69.65平米 | 南 | 简装 | 高楼层(共6层) | 1998年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_hraoqSDE7_1.jpg.296x216.jpg
20201223,宝山,上大,高层电梯房，采光好，视野好，精装保养房主自荐,348万,2室2厅 | 71.91平米 | 南 | 精装 | 高楼层(共33层) | 2012年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_ZRH2lPyeN_1.jpg.296x216.jpg
20201223,宝山,上大,满二年普通住宅，精装拎包入住，交通生活设施齐全。房主自荐,305万,2室1厅 | 66.32平米 | 南 北 | 精装 | 低楼层(共6层) | 2008年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_DbkyrNbKe_1.jpg.296x216.jpg
20201223,宝山,上大,双轨交出行便利，南北通透，开发商精装修房主自荐,482万,2室2厅 | 94.01平米 | 南 北 | 精装 | 低楼层(共6层) | 2016年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_MWtRNsqra_1.jpg.296x216.jpg
20201223,宝山,上大,小区中间位置两房，总价低，双轨交通便利。房主自荐,420万,2室2厅 | 94.09平米 | 南 北 | 精装 | 低楼层(共15层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_D1T12X4CP_1.jpg.296x216.jpg
20201223,宝山,上大,中间楼层 户型方正 精装修 买入价高 税费少房主自荐,350万,1室1厅 | 57.54平米 | 南 北 | 精装 | 中楼层(共6层) | 2013年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_PZtKFkhkJ_1.jpg.296x216.jpg
20201223,宝山,上大,近地铁2016次新精装房前后楼间距大采光好生活便利房主自荐,519万,2室2厅 | 87.8平米 | 南 北 | 精装 | 低楼层(共16层) | 2016年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_WMdpqKdUu_1.jpg.296x216.jpg
20201223,宝山,上大,位置好，税费少，楼层佳，业主诚意出售,288万,1室1厅 | 56.28平米 | 南 | 简装 | 低楼层(共6层) | 2008年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_KnzjPSrMs_1.jpg.296x216.jpg
20201223,宝山,上大,次新美丽小区升级中，房型好，地段版块升级中房主自荐,255万,2室0厅 | 55.95平米 | 南 | 简装 | 低楼层(共6层) | 2008年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_XIMMebJAO_1.jpg.296x216.jpg
20201223,宝山,上大,双天井 高使用率 双南户型带阳光房成熟社区生活便利房主自荐,300万,2室1厅 | 58.58平米 | 南 | 简装 | 低楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_BtjLV0Nnn_1.jpg.296x216.jpg
20201223,宝山,上大,飞机大两房来咯  满五唯一 二手买进 自住精装 急售,586万,2室2厅 | 117平米 | 南 北 | 精装 | 低楼层(共11层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Fk7N74PyB_1.jpg.296x216.jpg
20201223,宝山,上大,祁连二村双地铁两房，户型方正明亮；房主自荐,332万,2室1厅 | 76.81平米 | 南 | 精装 | 中楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_7HBRQ1GWT_1.jpg.296x216.jpg
20201223,宝山,上大,一手动迁，税费少，楼层好，户型南北直通，采光好房主自荐,425万,2室2厅 | 82.51平米 | 南 | 简装 | 中楼层(共6层) | 2008年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_zPBBQD3P0_1.jpg.296x216.jpg
20201223,宝山,上大,一梯两户 近地铁 采光好 户型正气房主自荐,235万,1室1厅 | 54.83平米 | 南 | 简装 | 高楼层(共6层) | 1998年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_lWEfmENk2_1.jpg.296x216.jpg
20201223,宝山,上大,高层电梯房，采光好，视野好，精装保养好,323万,2室2厅 | 71.91平米 | 南 北 | 精装 | 高楼层(共33层) | 2012年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_4k6u0fOQa_1.jpg.296x216.jpg
20201223,宝山,上大,经纬三期+近地铁+精装修+满五唯一+一居室+配套完善,410万,1室2厅 | 59.59平米 | 南 北 | 精装 | 低楼层(共14层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_A2jg8JzWd_1.jpg.296x216.jpg
20201223,宝山,上大,城市之内，喧嚣之外，双轨之上，湛蓝之下的一个温馨家房主自荐,426万,3室2厅 | 93.54平米 | 南 北 | 简装 | 中楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_dOUtyoY64_1.jpg.296x216.jpg
20201223,宝山,上大,错层三房，满五唯一，南北通透，双轨交汇，配套齐全,475万,3室2厅 | 107.67平米 | 南 北 | 简装 | 低楼层(共6层) | 1999年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_SPLxrVNWH_1.jpg.296x216.jpg
20201223,宝山,上大,复式楼，近地铁，中环，外环。配套成熟房主自荐,620万,3室2厅 | 139.71平米 | 南 | 毛坯 | 高楼层(共6层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_X4Rvfkfyt_1.jpg.296x216.jpg
20201223,宝山,上大,2012年次新小区，交通通勤便利，使用面积高，好房优选,430万,2室2厅 | 87.76平米 | 南 | 毛坯 | 低楼层(共17层) | 2012年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_sUgppZlop_1.jpg.296x216.jpg
20201223,宝山,上大,祁连三村急售好房，刚需户型，非顶楼，普通住宅采光好房主自荐,208.6万,2室1厅 | 49.12平米 | 南 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_LXjnRJZhM_1.jpg.296x216.jpg
20201223,宝山,上大,房子楼层很好，采光无遮挡，全南向二房，格局好房主自荐,238万,2室1厅 | 60.09平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_3spdLp9tN_1.jpg.296x216.jpg
20201223,宝山,上大,一梯2户，带天井采光好，全明户型，示范小区，近地铁房主自荐,235万,1室1厅 | 47.32平米 | 南 | 毛坯 | 低楼层(共6层) | 1998年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_jdpsGAc7o_1.jpg.296x216.jpg
20201223,宝山,上大,满五年税费少 户型正气通透 经典2南1北格局房主自荐,675万,3室2厅 | 122.94平米 | 南 北 | 精装 | 低楼层(共13层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_ZXz4K7ubN_1.jpg.296x216.jpg
20201223,宝山,上大,双南地铁两房  视野开阔 采光充足房主自荐,286万,2室1厅 | 66.69平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_lZgitXKHC_1.jpg.296x216.jpg
